2.25 0.5
2.2545 0.49843
2.259 0.496859
2.2635 0.495288
2.268 0.493717
2.2725 0.492147
2.277 0.490576
2.2815 0.489006
2.286 0.487436
2.2905 0.485865
2.295 0.484295
2.2995 0.482725
2.304 0.481156
2.3085 0.479586
2.313 0.478017
2.3175 0.476448
2.322 0.474879
2.3265 0.47331
2.331 0.471742
2.3355 0.470173
2.34 0.468606
2.3445 0.467038
2.349 0.465471
2.3535 0.463904
2.358 0.462338
2.3625 0.460772
2.367 0.459206
2.3715 0.45764
2.376 0.456076
2.3805 0.454511
2.385 0.452947
2.3895 0.451384
2.394 0.44982
2.3985 0.448258
2.403 0.446696
2.4075 0.445134
2.412 0.443573
2.4165 0.442013
2.421 0.440453
2.4255 0.438894
2.43 0.437335
2.4345 0.435777
2.439 0.434219
2.4435 0.432663
2.448 0.431107
2.4525 0.429551
2.457 0.427996
2.46149 0.426442
2.46599 0.424889
2.47049 0.423336
2.47499 0.421785
2.47949 0.420234
2.48399 0.418683
2.48849 0.417134
2.49299 0.415585
2.49749 0.414037
2.50199 0.41249
2.50649 0.410944
2.51099 0.409399
2.51549 0.407855
2.51999 0.406311
2.52449 0.404769
2.52899 0.403227
2.53349 0.401687
2.53799 0.400147
2.54249 0.398609
2.54699 0.397071
2.55149 0.395534
2.55599 0.393999
2.56049 0.392464
2.56499 0.390931
2.56949 0.389398
2.57399 0.387867
2.57849 0.386337
2.58299 0.384808
2.58749 0.38328
2.59199 0.381753
2.59649 0.380227
2.60099 0.378703
2.60549 0.37718
2.60999 0.375658
2.61449 0.374137
2.61899 0.372617
2.62349 0.371099
2.62799 0.369582
2.63249 0.368066
2.63699 0.366552
2.64149 0.365039
2.64599 0.363527
2.65049 0.362016
2.65499 0.360507
2.65949 0.359
2.66399 0.357493
2.66849 0.355989
2.67299 0.354485
2.67749 0.352983
2.68199 0.351482
2.68649 0.349983
2.69099 0.348486
2.69549 0.346989
2.69999 0.345495
2.70449 0.344002
2.70899 0.34251
2.71349 0.34102
2.71799 0.339532
2.72249 0.338045
2.72699 0.336559
2.73149 0.335076
2.73599 0.333594
2.74049 0.332113
2.74499 0.330634
2.74949 0.329157
2.75399 0.327682
2.75849 0.326208
2.76299 0.324736
2.76749 0.323266
2.77199 0.321798
2.77649 0.320331
2.78099 0.318866
2.78549 0.317403
2.78999 0.315941
2.79449 0.314482
2.79899 0.313024
2.80349 0.311568
2.80799 0.310114
2.81249 0.308662
2.81699 0.307212
2.82149 0.305763
2.82599 0.304317
2.83049 0.302873
2.83499 0.30143
2.83949 0.299989
2.84399 0.298551
2.84849 0.297114
2.85299 0.29568
2.85749 0.294247
2.86199 0.292816
2.86649 0.291388
2.87099 0.289961
2.87549 0.288537
2.87999 0.287115
2.88449 0.285694
2.88899 0.284276
2.89349 0.28286
2.89799 0.281446
2.90249 0.280035
2.90699 0.278625
2.91149 0.277218
2.91599 0.275813
2.92049 0.27441
2.92499 0.273009
2.92949 0.271611
2.93399 0.270215
2.93849 0.268821
2.94299 0.267429
2.94749 0.26604
2.95199 0.264653
2.95649 0.263268
2.96099 0.261885
2.96549 0.260505
2.96999 0.259128
2.97448 0.257752
2.97898 0.25638
2.98348 0.255009
2.98798 0.253641
2.99248 0.252275
2.99698 0.250912
3.00148 0.249551
3.00598 0.248193
3.01048 0.246837
3.01498 0.245484
3.01948 0.244133
3.02398 0.242785
3.02848 0.241439
3.03298 0.240096
3.03748 0.238756
3.04198 0.237417
3.04648 0.236082
3.05098 0.234749
3.05548 0.233419
3.05998 0.232091
3.06448 0.230767
3.06898 0.229444
3.07348 0.228125
3.07798 0.226808
3.08248 0.225494
3.08698 0.224182
3.09148 0.222873
3.09598 0.221567
3.10048 0.220264
3.10498 0.218963
3.10948 0.217666
3.11398 0.216371
3.11848 0.215078
3.12298 0.213789
3.12748 0.212502
3.13198 0.211219
3.13648 0.209938
3.14098 0.20866
3.14548 0.207385
3.14998 0.206113
3.15448 0.204843
3.15898 0.203577
3.16348 0.202313
3.16798 0.201053
3.17248 0.199795
3.17698 0.19854
3.18148 0.197289
3.18598 0.19604
3.19048 0.194794
3.19498 0.193552
3.19948 0.192312
3.20398 0.191076
3.20848 0.189842
3.21298 0.188611
3.21748 0.187384
3.22198 0.18616
3.22648 0.184938
3.23098 0.18372
3.23548 0.182505
3.23998 0.181293
3.24448 0.180085
3.24898 0.178879
3.25348 0.177677
3.25798 0.176477
3.26248 0.175281
3.26698 0.174089
3.27148 0.172899
3.27598 0.171713
3.28048 0.170529
3.28498 0.16935
3.28948 0.168173
3.29398 0.167
3.29848 0.16583
3.30298 0.164663
3.30748 0.163499
3.31198 0.162339
3.31648 0.161182
3.32098 0.160029
3.32548 0.158879
3.32998 0.157732
3.33448 0.156589
3.33898 0.155449
3.34348 0.154312
3.34798 0.153179
3.35248 0.152049
3.35698 0.150923
3.36148 0.1498
3.36598 0.148681
3.37048 0.147565
3.37498 0.146452
3.37948 0.145343
3.38398 0.144238
3.38848 0.143136
3.39298 0.142037
3.39748 0.140942
3.40198 0.139851
3.40648 0.138763
3.41098 0.137679
3.41548 0.136598
3.41998 0.135521
3.42448 0.134448
3.42898 0.133378
3.43348 0.132312
3.43798 0.131249
3.44248 0.13019
3.44698 0.129135
3.45148 0.128083
3.45598 0.127035
3.46048 0.125991
3.46498 0.12495
3.46948 0.123913
3.47398 0.12288
3.47848 0.121851
3.48298 0.120825
3.48747 0.119803
3.49197 0.118784
3.49647 0.11777
3.50097 0.116759
3.50547 0.115752
3.50997 0.114749
3.51447 0.11375
3.51897 0.112754
3.52347 0.111762
3.52797 0.110774
3.53247 0.10979
3.53697 0.10881
3.54147 0.107834
3.54597 0.106861
3.55047 0.105893
3.55497 0.104928
3.55947 0.103967
3.56397 0.10301
3.56847 0.102057
3.57297 0.101108
3.57747 0.100163
3.58197 0.0992221
3.58647 0.0982849
3.59097 0.0973516
3.59547 0.0964223
3.59997 0.0954971
3.60447 0.0945758
3.60897 0.0936585
3.61347 0.0927452
3.61797 0.0918359
3.62247 0.0909307
3.62697 0.0900295
3.63147 0.0891323
3.63597 0.0882393
3.64047 0.0873502
3.64497 0.0864652
3.64947 0.0855843
3.65397 0.0847075
3.65847 0.0838348
3.66297 0.0829662
3.66747 0.0821018
3.67197 0.0812415
3.67647 0.0803852
3.68097 0.0795331
3.68547 0.0786852
3.68997 0.0778414
3.69447 0.0770019
3.69897 0.0761664
3.70347 0.0753351
3.70797 0.0745081
3.71247 0.0736853
3.71697 0.0728666
3.72147 0.0720522
3.72597 0.0712419
3.73047 0.070436
3.73497 0.0696343
3.73947 0.0688368
3.74397 0.0680436
3.74847 0.0672546
3.75297 0.0664699
3.75747 0.0656895
3.76197 0.0649134
3.76647 0.0641415
3.77097 0.0633739
3.77547 0.0626107
3.77997 0.0618518
3.78447 0.0610972
3.78897 0.060347
3.79347 0.059601
3.79797 0.0588595
3.80247 0.0581223
3.80697 0.0573895
3.81147 0.056661
3.81597 0.0559368
3.82047 0.0552171
3.82497 0.0545017
3.82947 0.0537908
3.83397 0.0530843
3.83847 0.0523821
3.84297 0.0516844
3.84747 0.0509911
3.85197 0.0503022
3.85647 0.0496178
3.86097 0.0489379
3.86547 0.0482624
3.86997 0.0475913
3.87447 0.0469247
3.87897 0.0462626
3.88347 0.0456049
3.88797 0.0449518
3.89247 0.0443031
3.89697 0.0436589
3.90147 0.0430192
3.90597 0.0423841
3.91047 0.0417534
3.91497 0.0411273
3.91947 0.0405057
3.92397 0.0398887
3.92847 0.0392761
3.93297 0.0386682
3.93747 0.0380648
3.94197 0.0374659
3.94647 0.0368716
3.95097 0.0362819
3.95547 0.0356967
3.95997 0.0351162
3.96447 0.0345401
3.96897 0.0339688
3.97347 0.033402
3.97797 0.0328398
3.98247 0.0322823
3.98697 0.0317293
3.99147 0.031181
3.99597 0.0306372
4.00046 0.0300982
4.00496 0.0295638
4.00946 0.029034
4.01396 0.0285088
4.01846 0.0279883
4.02296 0.0274725
4.02746 0.0269614
4.03196 0.0264548
4.03646 0.025953
4.04096 0.0254559
4.04546 0.0249634
4.04996 0.0244756
4.05446 0.0239925
4.05896 0.0235142
4.06346 0.0230404
4.06796 0.0225715
4.07246 0.0221072
4.07696 0.0216477
4.08146 0.0211929
4.08596 0.0207427
4.09046 0.0202974
4.09496 0.0198568
4.09946 0.0194208
4.10396 0.0189897
4.10846 0.0185633
4.11296 0.0181416
4.11746 0.0177247
4.12196 0.0173126
4.12646 0.0169052
4.13096 0.0165026
4.13546 0.0161048
4.13996 0.0157117
4.14446 0.0153234
4.14896 0.0149399
4.15346 0.0145612
4.15796 0.0141873
4.16246 0.0138181
4.16696 0.0134538
4.17146 0.0130943
4.17596 0.0127396
4.18046 0.0123896
4.18496 0.0120445
4.18946 0.0117043
4.19396 0.0113688
4.19846 0.0110382
4.20296 0.0107124
4.20746 0.0103914
4.21196 0.0100752
4.21646 0.00976387
4.22096 0.00945741
4.22546 0.00915575
4.22996 0.00885898
4.23446 0.00856701
4.23896 0.00827989
4.24346 0.00799766
4.24796 0.00772026
4.25246 0.00744772
4.25696 0.00718006
4.26146 0.00691724
4.26596 0.0066593
4.27046 0.00640625
4.27496 0.00615805
4.27946 0.00591472
4.28396 0.00567624
4.28846 0.00544268
4.29296 0.00521398
4.29746 0.00499019
4.30196 0.00477126
4.30646 0.00455722
4.31096 0.00434807
4.31546 0.0041438
4.31996 0.00394443
4.32446 0.00375
4.32896 0.00356039
4.33346 0.00337574
4.33796 0.003196
4.34246 0.00302112
4.34696 0.00285116
4.35146 0.00268611
4.35596 0.00252596
4.36046 0.00237072
4.36496 0.00222039
4.36946 0.00207499
4.37396 0.0019345
4.37846 0.0017989
4.38296 0.00166824
4.38746 0.00154248
4.39196 0.00142166
4.39646 0.00130576
4.40096 0.00119478
4.40546 0.00108871
4.40996 0.000987589
4.41446 0.000891358
4.41896 0.000800073
4.42346 0.000713706
4.42796 0.000632286
4.43246 0.000555784
4.43696 0.000484198
4.44146 0.00041756
4.44596 0.00035584
4.45046 0.000299066
4.45496 0.00024721
4.45946 0.000200272
4.46396 0.00015828
4.46846 0.000121236
4.47296 8.91089e-05
4.47746 6.19292e-05
4.48196 3.96669e-05
4.48646 2.23517e-05
4.49096 9.95398e-06
4.49546 2.5034e-06
4.49996 0
